,id_recorrido,duracion_recorrido,fecha_origen_recorrido,id_estacion_origen,nombre_estacion_origen,direccion_estacion_origen,long_estacion_origen,lat_estacion_origen,fecha_destino_recorrido,id_estacion_destino,nombre_estacion_destino,direccion_estacion_destino,long_estacion_destino,lat_estacion_destino,id_usuario,modelo_bicicleta,genero,minutos,horas,dia,mes
2768493,23816862,820,2024-11-11 01:56:55,3,003 - ADUANA,Av. Paseo Colón 380,-58.369129063789,-34.61220714255728,2024-11-11 02:10:35,539,115 - JUAN DE GARAY,Av. Juan de Garay 1135,-58.38060147088622,-34.626972970573625,1224371.0,ICONIC,FEMALE,56,11,1,11
2393406,23816863,1133,2024-11-11 02:02:48,440,142 - ARMENIA,ARMENIA 1525 y GORRITI,-58.42889899999998,-34.5906475,2024-11-11 02:21:41,261,272 - Plaza Bruno Giordano,Bruno Giordano&Neuquen,-58.440584,-34.616151,946970.0,ICONIC,MALE,2,11,2,11
2211571,23816864,188,2024-11-11 02:03:32,165,165 - PLAZA MONSEÑOR MIGUEL DE ANDREA,Dr Tomas Manuel De  Anchorena &  Jose A. Cabrera,-58.407614,-34.597048,2024-11-11 02:06:40,144,144 - PUEYRREDÓN,684 Boulogne Sur Mer & Tucuman,-58.4060944,-34.6018744,972981.0,FIT,MALE,3,11,2,11
2765158,23816866,56,2024-11-11 02:05:09,448,393 - Barrio 31,Islas Galápagos 2800,-58.3788,-34.58209,2024-11-11 02:06:05,448,393 - Barrio 31,Islas Galápagos 2800,-58.3788,-34.58209,1130405.0,FIT,MALE,5,11,2,11
2211406,23816873,498,2024-11-11 02:10:37,161,161 - Humahuaca,3912 Humahuaca,-58.4196761,-34.6020779,2024-11-11 02:18:55,212,129 - Velasco,J.Ramirez de Velasco 285,-58.434875,-34.600275,1107811.0,ICONIC,MALE,10,11,2,11
2211554,23816878,1035,2024-11-11 02:13:48,165,165 - PLAZA MONSEÑOR MIGUEL DE ANDREA,Dr Tomas Manuel De  Anchorena &  Jose A. Cabrera,-58.407614,-34.597048,2024-11-11 02:31:03,165,165 - PLAZA MONSEÑOR MIGUEL DE ANDREA,Dr Tomas Manuel De  Anchorena &  Jose A. Cabrera,-58.407614,-34.597048,141685.0,FIT,MALE,13,11,2,11
2857139,23816879,22,2024-11-11 02:16:55,83,083 - Paraná,1590 Lavalle,-58.3893728,-34.603269,2024-11-11 02:17:17,83,083 - Paraná,1590 Lavalle,-58.3893728,-34.603269,895804.0,FIT,MALE,16,11,2,11
2347791,23816882,614,2024-11-11 02:17:16,515,294 - PLAZOLETA RÍO DE LA PLATA,Av. Sarmiento 500,-58.41465533223048,-34.57424606980564,2024-11-11 02:27:30,215,113 - Guatemala,Guatemala 4773,-58.42499599999999,-34.585878,1173353.0,ICONIC,MALE,17,11,2,11
2854644,23816885,450,2024-11-11 02:17:37,83,083 - Paraná,1590 Lavalle,-58.3893728,-34.603269,2024-11-11 02:25:07,33,033 - Facultad de Medicina,Pres. José Evaristo Uriburu 987,-58.3989807,-34.5970909,895804.0,FIT,MALE,17,11,2,11
2767913,23816895,2636,2024-11-11 02:18:47,448,393 - Barrio 31,Islas Galápagos 2800,-58.3788,-34.58209,2024-11-11 03:02:43,448,393 - Barrio 31,Islas Galápagos 2800,-58.3788,-34.58209,1130405.0,FIT,MALE,18,11,2,11
2065292,23816906,1443,2024-11-11 02:22:09,566,306 - PLAZA RAVIGNANI,Cnel. Ramón Lista 5200,-58.52286099999999,-34.61325,2024-11-11 02:46:12,427,397 - PARQUE SANTOJANNI,ACASSUSO 6373,-58.51364480000001,-34.648402,1049157.0,FIT,MALE,22,11,2,11
2393358,23816907,5478,2024-11-11 02:24:50,12,012 - Plaza Vicente Lopez,Parana & Juncal,-58.388807,-34.5927096,2024-11-11 03:56:08,38,038 - Plaza Libertad,Cerrito 990 y Av. Marcelo T. De Alvear,-58.382840300000005,-34.5970497,1244300.0,ICONIC,MALE,24,11,2,11
2065302,23816912,346,2024-11-11 02:27:00,227,188 - Aranguren,Dr. Juan Felipe Aranguren 131,-58.43276297,-34.61036075,2024-11-11 02:32:46,492,325 - MEDRANO,3905 Bartolomé Mitre,-58.4215633,-34.6097105,869773.0,ICONIC,MALE,27,11,2,11
2056968,23816915,2971,2024-11-11 02:27:17,417,127 - PLAZA LEONARDO N. ALEM,Cochrane 2407,-58.502480000000006,-34.57634,2024-11-11 03:16:48,14,014 - Pacifico,"Santa Fe Av. & Bullrich, Int. Av.",-58.426387,-34.577424,808944.0,ICONIC,MALE,27,11,2,11
2065251,23816920,433,2024-11-11 02:29:18,82,082 - HOSPITAL ITALIANO,394 Rawson & Potosi,-58.4263947,-34.6078917,2024-11-11 02:36:31,547,023 - ALMAGRO,México 4000,-58.422097,-34.620169,1040186.0,FIT,MALE,29,11,2,11
2792058,23816923,2274,2024-11-11 02:30:09,181,181 - BILLINGHURST Y MANSILLA,"1520 Billinghurst & Mansilla, Lucio Norberto, General",-58.412007200000005,-34.5926649,2024-11-11 03:08:03,14,014 - Pacifico,"Santa Fe Av. & Bullrich, Int. Av.",-58.426387,-34.577424,1199156.0,FIT,FEMALE,30,11,2,11
2854637,23816926,676,2024-11-11 02:40:21,567,228 - UNIVERSIDAD DEL SALVADOR,Marcelo Torcuato de Alvear 1335,-58.38593823736496,-34.59694268462008,2024-11-11 02:51:37,183,183 - VIRREY CEVALLOS,Mexico 1652,-58.3899728,-34.6156994,1194851.0,ICONIC,FEMALE,40,11,2,11
2057120,23816927,444,2024-11-11 02:40:55,137,137 - AZOPARDO Y CHILE,AZOPARDO 700,-58.3674923,-34.6155977,2024-11-11 02:48:19,150,150 - RODRIGO BUENO,Av. España 2200,-58.3554654,-34.6187547,176928.0,FIT,OTHER,40,11,2,11
2854556,23816928,570,2024-11-11 02:41:21,381,274 - Gavilán,Gavilán 1200,-58.4658836,-34.6162466,2024-11-11 02:50:51,479,347 - CARABOBO,Pumacahua 9,-58.45530009999998,-34.6262877,1177218.0,FIT,MALE,41,11,2,11
2057045,23816929,284,2024-11-11 02:44:23,150,150 - RODRIGO BUENO,Av. España 2200,-58.3554654,-34.6187547,2024-11-11 02:49:07,228,010 - Madero UCA,"1600 Moreau De Justo, Alicia Av.",-58.3656683,-34.6164879,697712.0,FIT,MALE,44,11,2,11
2347852,23816930,894,2024-11-11 02:45:23,269,260 - SAN MIGUEL DE GARICOITS,"Delgado & Loreto, Virrey",-58.45779900000001,-34.577329,2024-11-11 03:00:17,362,262 - Holmberg,Holmberg 2819 y Nahuel Huapi,-58.479879186508185,-34.56603251575768,1189176.0,FIT,MALE,45,11,2,11
2347810,23816931,794,2024-11-11 02:46:59,269,260 - SAN MIGUEL DE GARICOITS,"Delgado & Loreto, Virrey",-58.45779900000001,-34.577329,2024-11-11 03:00:13,362,262 - Holmberg,Holmberg 2819 y Nahuel Huapi,-58.479879186508185,-34.56603251575768,1173212.0,FIT,MALE,46,11,2,11
2767965,23816938,2493,2024-11-11 02:53:37,440,142 - ARMENIA,ARMENIA 1525 y GORRITI,-58.42889899999998,-34.5906475,2024-11-11 03:35:10,540,185 - JORGE NEWBERY,Av. Costanera Rafael Obligado,-58.41033000000001,-34.55771,1222056.0,FIT,MALE,53,11,2,11
2211407,23816942,629,2024-11-11 02:57:02,212,129 - Velasco,J.Ramirez de Velasco 285,-58.434875,-34.600275,2024-11-11 03:07:31,161,161 - Humahuaca,3912 Humahuaca,-58.4196761,-34.6020779,1107811.0,ICONIC,MALE,57,11,2,11
2789670,23816943,447,2024-11-11 02:59:24,291,244 - UADE,Lima 750,-58.381627,-34.617247,2024-11-11 03:06:51,175,147 - Constitución,Avenida Juan de Garay 1050,-58.380707,-34.626851,1249210.0,ICONIC,MALE,59,11,2,11
2221341,23816945,76,2024-11-11 03:03:22,236,254 - Plaza Rafael Hernandez,Vuelta de Obligado 2004,-58.455166000000006,-34.562161,2024-11-11 03:04:38,236,254 - Plaza Rafael Hernandez,Vuelta de Obligado 2004,-58.455166000000006,-34.562161,1032475.0,FIT,MALE,3,11,3,11
2211454,23816946,1611,2024-11-11 03:04:35,25,025 - Plaza Guemes,"Salguero, Jeronimo & Mansilla, Lucio Norberto, General",-58.4161178,-34.5894269,2024-11-11 03:31:26,278,233 - MONROE,2519 Superi,-58.46981300000001,-34.564122,1160603.0,ICONIC,MALE,4,11,3,11
2789864,23816952,1302,2024-11-11 03:06:21,152,152 - JULIETA LANTERI,"Vera Peñaloza, Rosario 599 & Lanteri Julieta",-58.3596311,-34.6181645,2024-11-11 03:28:03,83,083 - Paraná,1590 Lavalle,-58.3893728,-34.603269,573474.0,ICONIC,MALE,6,11,3,11
2856955,23816956,434,2024-11-11 03:08:11,96,096 - Carlos Gardel,3302 Guardia Vieja & Aguero,-58.4116586,-34.6027814,2024-11-11 03:15:25,193,193 - ARENALES Y AGUERO,Arenales y Aguero,-58.4061652,-34.5908626,851089.0,FIT,MALE,8,11,3,11
2393385,23816963,550,2024-11-11 03:22:57,466,333 - PARQUE DE LA ESTACIÓN,Dr. Tomás Manuel de Anchorena 170,-58.41183969999999,-34.608096,2024-11-11 03:32:07,171,171 - Pasteur,519 Pasteur,-58.3997553,-34.6032813,709552.0,ICONIC,FEMALE,22,11,3,11
2347784,23816967,836,2024-11-11 03:29:21,199,199 - ESTADOS UNIDOS Y BOEDO,3568 Estados Unidos & Boedo Av.,-58.41601370000001,-34.6222601,2024-11-11 03:43:17,263,270 - PLAZA DEL ANGEL GRIS,Calcena & Avellaneda Av.,-58.457555,-34.622003,653260.0,FIT,FEMALE,29,11,3,11
2854646,23816970,820,2024-11-11 03:35:55,175,147 - Constitución,Avenida Juan de Garay 1050,-58.380707,-34.626851,2024-11-11 03:49:35,3,003 - ADUANA,Av. Paseo Colón 380,-58.369129063789,-34.61220714255728,1235734.0,FIT,FEMALE,35,11,3,11
2789771,23816971,1692,2024-11-11 03:37:36,181,181 - BILLINGHURST Y MANSILLA,"1520 Billinghurst & Mansilla, Lucio Norberto, General",-58.412007200000005,-34.5926649,2024-11-11 04:05:48,544,078 - TEATRO COLÓN,Cerrito 698,-58.382361,-34.600598,1244175.0,FIT,MALE,37,11,3,11
2347926,23816972,976,2024-11-11 03:39:08,493,208 - NICASIO OROÑO,Nicasio Oroño 2598,-58.4594031,-34.5967435,2024-11-11 03:55:24,318,285 - ESPINOSA,1785 Espinosa,-58.457317,-34.603936,1245819.0,FIT,FEMALE,39,11,3,11
2854658,23816973,1259,2024-11-11 03:39:18,181,181 - BILLINGHURST Y MANSILLA,"1520 Billinghurst & Mansilla, Lucio Norberto, General",-58.412007200000005,-34.5926649,2024-11-11 04:00:17,2,002 - Retiro I,AV. Dr. José María Ramos Mejía 1300,-58.37470988999999,-34.59242413,952993.0,FIT,MALE,39,11,3,11
2854633,23816975,1853,2024-11-11 03:40:14,181,181 - BILLINGHURST Y MANSILLA,"1520 Billinghurst & Mansilla, Lucio Norberto, General",-58.412007200000005,-34.5926649,2024-11-11 04:11:07,112,112 - 9 de Julio,Bernardo Irigoyen 320,-58.38038400000001,-34.612075,1106847.0,FIT,MALE,40,11,3,11
2057020,23816978,716,2024-11-11 03:40:36,66,066 - Billinghurst,3508 Carcova,-58.4138713,-34.5945475,2024-11-11 03:52:32,50,050 - Hospital Rivadavia,2516 Pereyra Lucena,-58.4010798,-34.5837348,1037895.0,FIT,MALE,40,11,3,11
2767938,23816984,410,2024-11-11 03:42:46,172,172 - BRASIL,BRASIL&DEFENSA,-58.371082,-34.625426,2024-11-11 03:49:36,126,126 - Ministerio de Justicia y Seguridad,Olavarría 1201,-58.36958898591382,-34.63922546953217,814811.0,FIT,MALE,42,11,3,11
2789826,23816983,330,2024-11-11 03:42:46,512,195 - PARQUE CHAS,Av. De los Incas 4535,-58.47505689999999,-34.5816148,2024-11-11 03:48:16,235,281 - Villa Urquiza,Av. Triunvirato 4800,-58.48692409,-34.573734,672299.0,FIT,MALE,42,11,3,11
2854540,23817048,2150,2024-11-11 03:57:58,263,270 - PLAZA DEL ANGEL GRIS,Calcena & Avellaneda Av.,-58.457555,-34.622003,2024-11-11 04:33:48,263,270 - PLAZA DEL ANGEL GRIS,Calcena & Avellaneda Av.,-58.457555,-34.622003,870169.0,ICONIC,MALE,57,11,3,11
2211512,23817050,308,2024-11-11 03:58:35,441,016 - Legislatura,"169 Peru & Roca, Julio A., Presidente Diagonal Sur Av.",-58.3748,-34.609801,2024-11-11 04:03:43,7,007 - OBELISCO,CARLOS PELEGRINI 215,-58.381098,-34.606498,1080252.0,ICONIC,MALE,58,11,3,11
2056969,23817051,406,2024-11-11 03:59:10,479,347 - CARABOBO,Pumacahua 9,-58.45530009999998,-34.6262877,2024-11-11 04:05:56,281,350 - Plaza Irlanda,Av. Gaona 2200,-58.458315,-34.613778,808944.0,ICONIC,MALE,59,11,3,11
2065280,23817054,2200,2024-11-11 04:15:57,519,053 - AV. DEL LIBERTADOR ,Av. Del Libertador 100,-58.375442711639394,-34.59291496187579,2024-11-11 04:52:37,323,240 - ECHEVERRIA,1981 Vidal,-58.459298,-34.565409,1240138.0,FIT,MALE,15,11,4,11
2854610,23817055,359,2024-11-11 04:17:45,137,137 - AZOPARDO Y CHILE,AZOPARDO 700,-58.3674923,-34.6155977,2024-11-11 04:23:44,150,150 - RODRIGO BUENO,Av. España 2200,-58.3554654,-34.6187547,965691.0,ICONIC,MALE,17,11,4,11
2396949,23817056,1385,2024-11-11 04:17:55,179,179 - CASA SAN,Olavarría 811,-58.3642885,-34.6384786,2024-11-11 04:41:00,477,311 - SEC. DE INNOVACION Y TRANSFORMACIÓN,Av. Caseros 2309,-58.395053900000015,-34.6350046,1156863.0,FIT,MALE,17,11,4,11
2789673,23817057,2151,2024-11-11 04:18:43,489,288 - SECRETARÍA DE DEPORTES,AV LIBERTADOR 7100,-58.4565662,-34.5476039,2024-11-11 04:54:34,502,296 - SAN ISIDRO LABRADOR,Av. San Isidro Labrador 4850,-58.4752251,-34.5406752,966534.0,FIT,MALE,18,11,4,11
2057021,23817059,1795,2024-11-11 04:23:07,79,079 - AZUCENA VILLAFLOR,"Villaflor, Azucena & Dealessi, Pierina",-58.36393000000001,-34.61189,2024-11-11 04:53:02,184,184 - Pedro Echague,Pedro Echague 1878 & Combate De Los Pozos,-58.3913419,-34.6306129,1230418.0,FIT,MALE,23,11,4,11
2211465,23817060,1870,2024-11-11 04:23:29,489,288 - SECRETARÍA DE DEPORTES,AV LIBERTADOR 7100,-58.4565662,-34.5476039,2024-11-11 04:54:39,502,296 - SAN ISIDRO LABRADOR,Av. San Isidro Labrador 4850,-58.4752251,-34.5406752,1248533.0,FIT,FEMALE,23,11,4,11
2057118,23817061,651,2024-11-11 04:24:24,529,011 - RIO DE JANEIRO,Río de Janeiro 205,-58.43011879451216,-34.61325931284073,2024-11-11 04:35:15,96,096 - Carlos Gardel,3302 Guardia Vieja & Aguero,-58.4116586,-34.6027814,1227601.0,ICONIC,MALE,24,11,4,11
2057053,23817062,632,2024-11-11 04:27:05,544,078 - TEATRO COLÓN,Cerrito 698,-58.382361,-34.600598,2024-11-11 04:37:37,96,096 - Carlos Gardel,3302 Guardia Vieja & Aguero,-58.4116586,-34.6027814,1066317.0,ICONIC,MALE,27,11,4,11
2396931,23817063,1186,2024-11-11 04:27:53,220,097 - Avelino Diaz,Avelino Diaz&Doblas,-58.42757300000001,-34.635128,2024-11-11 04:47:39,96,096 - Carlos Gardel,3302 Guardia Vieja & Aguero,-58.4116586,-34.6027814,1234862.0,ICONIC,MALE,27,11,4,11
2211570,23817064,177,2024-11-11 04:28:58,267,315 - BEIRO Y SAN MARTÍN,3209 Av. Francisco Beiro,-58.4985424,-34.5976121,2024-11-11 04:31:55,241,348 - Villa del Parque,"Gutierrez, Ricardo 3105",-58.494123,-34.600874,1200348.0,FIT,MALE,28,11,4,11
2396966,23817065,924,2024-11-11 04:30:32,206,159 - Fitz Roy & Gorriti,Fitz Roy & Gorriti,-58.437339,-34.58495,2024-11-11 04:45:56,472,310 - FREIRE II,Tte. Gral Ramón Freire 1003,-58.45275609999999,-34.5751286,1177212.0,FIT,FEMALE,30,11,4,11
2211471,23817066,316,2024-11-11 04:32:41,536,019 - PLAZA  SAN MARTIN,Av. Santa Fe 716,-58.37748229999999,-34.5954737,2024-11-11 04:37:57,63,063 - Reconquista,Viamonte 555,-58.37468663054962,-34.59977772506695,629951.0,FIT,OTHER,32,11,4,11
2396957,23817067,503,2024-11-11 04:32:56,492,325 - MEDRANO,3905 Bartolomé Mitre,-58.4215633,-34.6097105,2024-11-11 04:41:19,96,096 - Carlos Gardel,3302 Guardia Vieja & Aguero,-58.4116586,-34.6027814,24230.0,ICONIC,FEMALE,32,11,4,11
2057117,23817068,929,2024-11-11 04:33:48,206,159 - Fitz Roy & Gorriti,Fitz Roy & Gorriti,-58.437339,-34.58495,2024-11-11 04:49:17,167,275 - PLAZA 24 DE SEPTIEMBRE,1355 San Martin Av.,-58.44854,-34.606984,994113.0,FIT,MALE,33,11,4,11
2211502,23817069,1231,2024-11-11 04:33:59,501,020 - GRECIA,Grecia 3290,-58.4619408,-34.5492488,2024-11-11 04:54:30,502,296 - SAN ISIDRO LABRADOR,Av. San Isidro Labrador 4850,-58.4752251,-34.5406752,1229824.0,FIT,FEMALE,33,11,4,11
2347867,23817070,1261,2024-11-11 04:34:24,501,020 - GRECIA,Grecia 3290,-58.4619408,-34.5492488,2024-11-11 04:55:25,502,296 - SAN ISIDRO LABRADOR,Av. San Isidro Labrador 4850,-58.4752251,-34.5406752,1086652.0,FIT,FEMALE,34,11,4,11
2789700,23817071,870,2024-11-11 04:38:16,128,128 - PARQUE DEL BAJO,Tte. Gral. Juan Domingo Perón 133,-58.36882117,-34.60515159,2024-11-11 04:52:46,131,131- HOSPITAL DE CLÍNICAS,"Uriburu Jose E., Pres. & Paraguay",-58.39901580000001,-34.5984043,429563.0,FIT,FEMALE,38,11,4,11
2211450,23817072,1501,2024-11-11 04:42:29,158,158 - VILLARROEL,1321 Villarroel & Humboldt CABA,-58.4450697,-34.592735,2024-11-11 05:07:30,9,009 - Parque Las Heras,"2300 Diaz, Cnel. Av. & French",-58.407741,-34.585443,943514.0,FIT,MALE,42,11,4,11
2789758,23817074,121,2024-11-11 04:46:51,41,041 - PARQUE PATRICIOS II,Av Caseros 3015,-58.40588830000001,-34.6371232,2024-11-11 04:48:52,21,021 - Parque Patricios,Iguazu & Uspallata,-58.406432,-34.640111,40105.0,FIT,MALE,46,11,4,11
2789741,23817075,816,2024-11-11 04:47:15,150,150 - RODRIGO BUENO,Av. España 2200,-58.3554654,-34.6187547,2024-11-11 05:00:51,179,179 - CASA SAN,Olavarría 811,-58.3642885,-34.6384786,724230.0,FIT,MALE,47,11,4,11
2065472,23817076,45,2024-11-11 04:49:58,556,230 - AREVALO,Arévalo 1408,-58.443602000000006,-34.583613,2024-11-11 04:50:43,556,230 - AREVALO,Arévalo 1408,-58.443602000000006,-34.583613,1021941.0,FIT,MALE,49,11,4,11
2768035,23817077,377,2024-11-11 04:51:43,353,237 - Madero Office,"367 Sanchez De Thompson, Mariquita",-58.36469499999999,-34.599036,2024-11-11 04:58:00,63,063 - Reconquista,Viamonte 555,-58.37468663054962,-34.59977772506695,502588.0,FIT,FEMALE,51,11,4,11
2854657,23817078,867,2024-11-11 04:54:51,120,120 - HOSPITAL RAMOS MEJIA,3084 Agrelo,-58.409287600000006,-34.617509,2024-11-11 05:09:18,193,193 - ARENALES Y AGUERO,Arenales y Aguero,-58.4061652,-34.5908626,1239722.0,FIT,FEMALE,54,11,4,11
2768547,23817079,617,2024-11-11 04:56:37,403,316 - Buenos Aires,Suarez 3150,-58.39387590287583,-34.6446835804428,2024-11-11 05:06:54,302,340 - PLAZA NUEVA POMPEYA,3817 Traful,-58.41577099999999,-34.6518464,608846.0,FIT,MALE,56,11,4,11
2789675,23817080,405,2024-11-11 04:56:44,521,226 - AV. WARNES,Av. Warnes 2150,-58.46638409999999,-34.59646530000001,2024-11-11 05:03:29,393,300 - Jose Artigas,Av. del Campo 1301,-58.4669322018588,-34.5902732694463,1025891.0,FIT,MALE,56,11,4,11
2393387,23817081,397,2024-11-11 04:56:55,521,226 - AV. WARNES,Av. Warnes 2150,-58.46638409999999,-34.59646530000001,2024-11-11 05:03:32,393,300 - Jose Artigas,Av. del Campo 1301,-58.4669322018588,-34.5902732694463,1037231.0,FIT,MALE,56,11,4,11
2789760,23817082,321,2024-11-11 04:57:06,57,057 - BELGRANO,Balcarce 482,-58.37064512890549,-34.61324972988651,2024-11-11 05:02:27,132,132 - CORRIENTES,Reconquista & Corrientes Av.,-58.372763,-34.6033685,261275.0,FIT,MALE,57,11,4,11
2057203,23817083,208,2024-11-11 04:57:44,146,146 - Hospital Francés,"3024 Calvo, Carlos",-58.40784190000001,-34.6221118,2024-11-11 05:01:12,199,199 - ESTADOS UNIDOS Y BOEDO,3568 Estados Unidos & Boedo Av.,-58.41601370000001,-34.6222601,1087540.0,ICONIC,MALE,57,11,4,11
2211581,23817086,663,2024-11-11 04:58:40,558,236 - UBA SOCIALES,Santiago del Estero 1029 ,-58.384386,-34.620233,2024-11-11 05:09:43,146,146 - Hospital Francés,"3024 Calvo, Carlos",-58.40784190000001,-34.6221118,1153168.0,FIT,MALE,58,11,4,11
2768031,23817088,828,2024-11-11 04:59:44,172,172 - BRASIL,BRASIL&DEFENSA,-58.371082,-34.625426,2024-11-11 05:13:32,444,061 - Ministerio de Economia,"Balcarce e Yrigoyen, Hipolito Av.",-58.37071600000001,-34.608936,856899.0,ICONIC,MALE,59,11,4,11
2347885,23817089,720,2024-11-11 05:02:50,342,218 - Campana,1523 Campana,-58.484297,-34.616813,2024-11-11 05:14:50,267,315 - BEIRO Y SAN MARTÍN,3209 Av. Francisco Beiro,-58.4985424,-34.5976121,1121276.0,FIT,MALE,2,11,5,11
2056967,23817090,582,2024-11-11 05:03:05,102,102 - ROSETI,ROSETI 390,-58.4492989,-34.5851209,2024-11-11 05:12:47,384,267 - Plaza 25 De Agosto,14 de julio de 1194,-58.46183473148808,-34.57951881156862,1021941.0,FIT,MALE,3,11,5,11
2393419,23817091,926,2024-11-11 05:03:32,83,083 - Paraná,1590 Lavalle,-58.3893728,-34.603269,2024-11-11 05:18:58,175,147 - Constitución,Avenida Juan de Garay 1050,-58.380707,-34.626851,1221338.0,FIT,FEMALE,3,11,5,11
2789825,23817092,624,2024-11-11 05:03:35,468,084 - TEATRO PICADERO,Riobamba 403,-58.39373749999999,-34.6042288,2024-11-11 05:13:59,128,128 - PARQUE DEL BAJO,Tte. Gral. Juan Domingo Perón 133,-58.36882117,-34.60515159,1229346.0,FIT,MALE,3,11,5,11
2768112,23817093,1215,2024-11-11 05:03:38,56,056 - Plaza Palermo Viejo,Costa Rica & Armenia,-58.42599899999999,-34.588567,2024-11-11 05:23:53,521,226 - AV. WARNES,Av. Warnes 2150,-58.46638409999999,-34.59646530000001,1101939.0,FIT,MALE,3,11,5,11
2347827,23817094,1756,2024-11-11 05:03:57,175,147 - Constitución,Avenida Juan de Garay 1050,-58.380707,-34.626851,2024-11-11 05:33:13,131,131- HOSPITAL DE CLÍNICAS,"Uriburu Jose E., Pres. & Paraguay",-58.39901580000001,-34.5984043,1013297.0,FIT,MALE,3,11,5,11
2211418,23817095,680,2024-11-11 05:04:00,83,083 - Paraná,1590 Lavalle,-58.3893728,-34.603269,2024-11-11 05:15:20,162,162 - LARREA Y BARTOLOMÉ MITRE,80 Larrea,-58.401924,-34.608985,765687.0,FIT,FEMALE,4,11,5,11
2854672,23817096,1059,2024-11-11 05:04:25,175,147 - Constitución,Avenida Juan de Garay 1050,-58.380707,-34.626851,2024-11-11 05:22:04,2,002 - Retiro I,AV. Dr. José María Ramos Mejía 1300,-58.37470988999999,-34.59242413,602658.0,FIT,MALE,4,11,5,11
2347939,23817097,820,2024-11-11 05:05:22,83,083 - Paraná,1590 Lavalle,-58.3893728,-34.603269,2024-11-11 05:19:02,539,115 - JUAN DE GARAY,Av. Juan de Garay 1135,-58.38060147088622,-34.626972970573625,1210848.0,FIT,FEMALE,5,11,5,11
2768078,23817098,1419,2024-11-11 05:06:00,539,115 - JUAN DE GARAY,Av. Juan de Garay 1135,-58.38060147088622,-34.626972970573625,2024-11-11 05:29:39,131,131- HOSPITAL DE CLÍNICAS,"Uriburu Jose E., Pres. & Paraguay",-58.39901580000001,-34.5984043,211329.0,ICONIC,FEMALE,6,11,5,11
2397012,23817099,363,2024-11-11 05:09:33,567,228 - UNIVERSIDAD DEL SALVADOR,Marcelo Torcuato de Alvear 1335,-58.38593823736496,-34.59694268462008,2024-11-11 05:15:36,166,166 - Cementerio de Recoleta,Vicente López 2100,-58.39414794286564,-34.588346663239754,1244300.0,FIT,MALE,9,11,5,11
2211572,23817101,876,2024-11-11 05:09:54,150,150 - RODRIGO BUENO,Av. España 2200,-58.3554654,-34.6187547,2024-11-11 05:24:30,539,115 - JUAN DE GARAY,Av. Juan de Garay 1135,-58.38060147088622,-34.626972970573625,1104041.0,FIT,MALE,9,11,5,11
2768050,23817102,600,2024-11-11 05:10:09,102,102 - ROSETI,ROSETI 390,-58.4492989,-34.5851209,2024-11-11 05:20:09,478,015 - AMENABAR,Teodoro García 2613,-58.44752359999998,-34.572056,930445.0,FIT,MALE,10,11,5,11
2789729,23817103,500,2024-11-11 05:11:24,5,005 - Plaza Italia,Av. Sarmiento 2601,-58.4209542,-34.5805497,2024-11-11 05:19:44,517,332 - PACÍFICO II,Av. Int. Bullrich 300,-58.42481399999999,-34.5745008,1150261.0,ICONIC,MALE,11,11,5,11
2854667,23817105,1007,2024-11-11 05:11:37,163,163 - ONCE II,Bartolome Mitre & Av. Puyrredon,-58.4064308,-34.6095663,2024-11-11 05:28:24,135,135 - MARCELO T. DE ALVEAR,Esmeralda & Paraguay,-58.378363,-34.5976425,614993.0,FIT,OTHER,11,11,5,11
2396960,23817104,891,2024-11-11 05:11:37,130,130 - RETIRO II,Av. Dr. José María Ramos Mejía 1350,-58.37436403,-34.5917376,2024-11-11 05:26:28,112,112 - 9 de Julio,Bernardo Irigoyen 320,-58.38038400000001,-34.612075,890499.0,FIT,MALE,11,11,5,11
2348300,23817106,531,2024-11-11 05:12:22,91,091 - Pasco,708 Pasco & Chile,-58.397602,-34.6174482,2024-11-11 05:21:13,477,311 - SEC. DE INNOVACION Y TRANSFORMACIÓN,Av. Caseros 2309,-58.395053900000015,-34.6350046,859351.0,FIT,MALE,12,11,5,11
2347903,23817107,780,2024-11-11 05:14:13,299,221 - CULPINA,Culpina 121,-58.466143,-34.631705,2024-11-11 05:27:13,381,274 - Gavilán,Gavilán 1200,-58.4658836,-34.6162466,1088298.0,FIT,FEMALE,14,11,5,11
2854555,23817108,304,2024-11-11 05:15:48,175,147 - Constitución,Avenida Juan de Garay 1050,-58.380707,-34.626851,2024-11-11 05:20:52,175,147 - Constitución,Avenida Juan de Garay 1050,-58.380707,-34.626851,1146552.0,ICONIC,MALE,15,11,5,11
2347861,23817109,191,2024-11-11 05:16:22,525,317 - ESCUELA RAGGIO,Av. Libertador 8620 (y Pico),-58.4668133,-34.536691,2024-11-11 05:19:33,526,088 - NUÑEZ ,Comodoro Martín Rivadavia 1630,-58.46340407324711,-34.54162804074317,906492.0,FIT,MALE,16,11,5,11
2765157,23817110,202,2024-11-11 05:17:09,175,147 - Constitución,Avenida Juan de Garay 1050,-58.380707,-34.626851,2024-11-11 05:20:31,175,147 - Constitución,Avenida Juan de Garay 1050,-58.380707,-34.626851,538492.0,FIT,FEMALE,17,11,5,11
